0.000000000000000000e+00,0.000000000000000000e+00,9.999831914901733398e-01,2.824752527885721065e-06,6.017641567268583458e-07,1.697024572422378697e-06,2.091624082822818309e-06,3.322378461234620772e-06,9.070457059057179805e-12,5.042104511687739432e-10,6.350107923935865983e-06,9.264000171300895361e-18
0.000000000000000000e+00,0.000000000000000000e+00,9.999974966049194336e-01,4.112539286893479584e-08,3.673275017490595928e-08,1.653816639191063587e-07,9.193528853757015895e-07,7.383091116253126529e-08,1.302264621415609100e-14,1.441015796271871707e-11,1.302237592426536139e-06,2.623289256046806796e-23
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.587036362911021570e-09,9.882810125816376967e-10,6.277489084105525308e-10,4.997377089921428706e-08,2.722285064038487690e-09,3.919132773183981984e-17,2.883999124041712603e-14,5.298799266029163846e-08,8.751630778834676957e-28
0.000000000000000000e+00,0.000000000000000000e+00,9.999990463256835938e-01,6.467651019192999229e-07,2.745657354807917727e-07,1.870273935722366332e-10,1.425458293624615180e-07,9.341868389967089570e-10,7.657382825152110606e-15,6.722165955385522862e-14,2.527418718756280214e-09,1.924240056416832717e-25
0.000000000000000000e+00,0.000000000000000000e+00,9.998778104782104492e-01,1.009973057080060244e-04,2.050847979262471199e-05,5.555105886401179305e-08,5.408790570982091594e-07,5.479106945927014749e-09,3.785428567826265578e-12,4.943103218413291700e-12,1.875850763610742433e-08,7.169732554351850763e-21
0.000000000000000000e+00,0.000000000000000000e+00,9.999973773956298828e-01,2.004572479563648812e-06,1.261265669683098167e-08,2.210872729335733311e-08,3.558582761797879357e-08,1.356109891048618010e-07,3.734177274035757610e-14,1.209490542658855916e-13,4.958788508702127729e-07,9.465079413712099052e-23
1.000000000000000000e+00,1.000000000000000000e+00,1.335064764134585857e-03,9.984133243560791016e-01,1.920777140185236931e-04,5.401559246820397675e-05,7.134217105964069106e-10,5.318279818311566487e-06,1.062795647044367797e-07,1.276366273957052488e-12,1.185240172674184578e-08,5.184440654559807626e-10
1.000000000000000000e+00,1.000000000000000000e+00,1.522686852695187554e-05,9.994662404060363770e-01,5.172379896976053715e-04,2.658956432810555270e-08,4.814098425454105268e-11,3.415366123249441443e-08,1.243498559233557899e-06,1.004399607104980441e-13,7.195015416794348084e-12,3.909501333776432830e-10
1.000000000000000000e+00,1.000000000000000000e+00,9.249648513787178672e-08,9.999878406524658203e-01,1.184488610306289047e-05,6.055486778677732218e-09,2.497926182305071352e-13,1.805994763459661812e-11,2.001938810280989856e-07,1.522543310876380961e-16,2.718307112877741544e-14,1.318506393475915583e-12
1.000000000000000000e+00,1.000000000000000000e+00,5.342149052012246102e-07,9.999934434890747070e-01,5.726451490772888064e-06,2.956504374651558464e-07,1.336660816753099112e-13,1.142684297877893940e-11,2.079867833515436359e-08,3.224127946280843640e-16,6.871547059660032541e-13,1.089720219442369409e-12
1.000000000000000000e+00,1.000000000000000000e+00,9.510279596725013107e-06,5.735728144645690918e-01,1.234433693753089756e-05,4.264051318168640137e-01,3.354899257707044669e-12,1.516697434311709003e-09,1.479825044725657790e-07,1.380222065111569307e-11,5.587941487306125055e-08,2.948949173742221319e-08
1.000000000000000000e+00,1.000000000000000000e+00,3.608624510320623813e-08,9.999521970748901367e-01,4.544735929812304676e-05,1.713624442345462739e-07,1.059368928300538637e-13,1.580888198127183841e-11,2.094353703796514310e-06,9.172302098349374017e-15,2.637793954617106973e-13,2.339108906568299062e-10
1.000000000000000000e+00,1.000000000000000000e+00,7.498482545997831039e-07,9.999928474426269531e-01,6.485538506240118295e-06,4.553045496180629925e-09,1.291807101826830673e-13,2.379703422164536342e-12,6.702846278017204895e-09,1.795481380893929573e-17,2.942082883740371191e-14,1.154732149607822986e-14
1.000000000000000000e+00,1.000000000000000000e+00,2.242643631689134054e-06,9.999897480010986328e-01,6.883956302772276103e-06,9.689023272585473023e-07,1.285151022059616288e-12,1.886979184018144906e-10,1.062919636751757935e-07,3.037282271934997613e-15,7.641683293091450224e-12,2.659846518385244885e-12
1.000000000000000000e+00,1.000000000000000000e+00,1.397855129425806808e-07,9.999969005584716797e-01,2.950333509943448007e-06,7.739857466049215873e-08,2.262098725024953849e-14,1.854655535052374127e-12,4.053707769458014809e-08,1.651421888430184919e-16,2.306407831647455664e-13,5.121138972954963897e-13
1.000000000000000000e+00,1.000000000000000000e+00,5.425410108728101477e-06,9.999821186065673828e-01,1.231218720931792632e-05,1.182126609933220607e-07,2.992366120516121164e-12,2.514263242048286884e-10,2.208394711544769962e-08,6.321090836190399170e-16,1.455195230808115081e-12,7.480166117589115427e-13
1.000000000000000000e+00,1.000000000000000000e+00,9.566200560584547929e-07,9.999923706054687500e-01,6.668709829682484269e-06,6.174256839130976005e-08,3.065181301050573515e-13,2.589749248382844371e-11,1.459994969366107398e-08,1.249285452834019349e-16,3.898756859889440651e-13,1.418915169821427513e-13
1.000000000000000000e+00,1.000000000000000000e+00,1.543924440738919657e-06,9.999872446060180664e-01,1.094652452593436465e-05,2.194441606206964934e-07,3.390745800455063907e-13,5.079769244131782102e-11,2.935830778483250469e-08,7.610549738223709899e-16,1.284638086011813396e-12,1.482331184882168529e-12
1.000000000000000000e+00,1.000000000000000000e+00,2.949232793980627321e-06,9.999899864196777344e-01,7.025618288025725633e-06,1.631809576352338809e-09,3.082086994475596864e-13,1.939949936802243258e-11,6.917774797443598800e-09,2.650699280309442120e-17,1.035562830148731295e-13,1.396563952400483102e-14
1.000000000000000000e+00,1.000000000000000000e+00,3.288995867478661239e-05,9.999454021453857422e-01,2.066976048809010535e-05,1.039168751049146522e-06,1.443281518603845015e-11,1.575833463718367966e-09,1.892621170895836258e-08,5.092632705919501387e-15,2.065730225764284000e-11,2.770479375427403745e-12
1.000000000000000000e+00,1.000000000000000000e+00,3.494646534818457440e-06,9.999755620956420898e-01,7.077021109580527991e-06,3.750986252271104604e-06,1.669632856450553593e-12,1.797005461101619517e-10,1.011113999993540347e-05,3.417274059211439230e-13,2.835899848285805547e-10,2.131815036998663260e-11
1.000000000000000000e+00,1.000000000000000000e+00,3.369573823874816298e-05,9.999583959579467773e-01,7.185000413301168010e-06,1.238170739270572085e-07,3.144692839462948086e-11,4.818924703720028901e-10,5.499437065736856312e-07,9.625612108863246946e-15,3.567552156469311342e-11,2.220817388494389366e-14
1.000000000000000000e+00,1.000000000000000000e+00,1.232894987879262771e-06,9.999889135360717773e-01,9.497450264461804181e-06,2.261860698737905295e-10,1.752920183138717558e-12,5.198000016526371780e-11,3.386389835213776678e-07,1.098121504612403754e-16,5.010543778385771752e-14,1.057251447576356557e-14
1.000000000000000000e+00,1.000000000000000000e+00,3.815914897131733596e-05,9.999572038650512695e-01,3.823744918918237090e-06,6.551071010107989423e-07,1.960538155432178797e-11,1.231213686558874087e-09,1.655481014495308045e-07,5.957596493634228010e-15,1.032654656230036494e-10,3.018646530655866300e-14
2.000000000000000000e+00,2.000000000000000000e+00,8.243734017014503479e-03,1.381249021505936980e-04,9.891340136528015137e-01,1.707091541902627796e-05,1.252943999134004116e-03,6.967209046706557274e-04,1.978916770895011723e-05,4.971386515535414219e-04,3.187147399330569897e-07,3.964553840773987758e-08
2.000000000000000000e+00,2.000000000000000000e+00,4.331690818071365356e-02,2.720267548284027725e-05,9.499259591102600098e-01,1.177991407530498691e-06,6.615321151912212372e-03,4.282570080249570310e-05,3.199391187536093639e-07,7.042230572551488876e-05,5.325849272708182980e-08,3.830990646241927422e-12
2.000000000000000000e+00,2.000000000000000000e+00,2.043363110715290532e-06,4.003617868875153363e-05,9.999567270278930664e-01,7.157472965008127019e-12,1.025704364110424649e-06,3.009833049461008159e-09,1.470151289595378330e-07,1.039773711575264770e-09,1.175095583989468895e-14,2.354225585906710022e-14
2.000000000000000000e+00,2.000000000000000000e+00,4.995084509573644027e-06,5.550840432988479733e-05,9.999388456344604492e-01,2.835460477523810141e-10,2.483062360170151806e-07,9.898320385559600254e-09,3.139824968911852920e-07,9.690554136909668159e-09,3.908681646576372959e-13,1.474670862852689446e-12
2.000000000000000000e+00,2.000000000000000000e+00,9.251431038137525320e-06,2.166703634429723024e-04,9.997734427452087402e-01,1.773561159046366242e-10,2.379845511768508004e-07,1.992032849784663995e-08,2.871347817290370585e-07,2.762082784713015826e-09,3.073729964130078596e-13,5.283954263718415589e-12
2.000000000000000000e+00,2.000000000000000000e+00,1.878339048744237516e-06,3.032886752407648601e-06,9.999941587448120117e-01,1.986978290235974498e-11,8.568006819587026257e-07,1.966274920661703618e-09,4.077075033137589344e-08,1.283388328943146917e-08,5.129911049444636773e-14,1.423585235154137263e-14
2.000000000000000000e+00,2.000000000000000000e+00,4.282065492589026690e-05,5.995616447762586176e-06,9.999378919601440430e-01,5.075370679286095310e-12,1.324470485997153446e-05,1.462231136173386403e-08,2.168217427822582977e-08,6.145134179291744658e-09,1.065349523009240240e-13,1.060747830176032858e-15
2.000000000000000000e+00,2.000000000000000000e+00,1.084050512872636318e-03,6.432170721382135525e-06,9.987918734550476074e-01,2.948575411609866137e-11,1.176029545604251325e-04,1.817458183950293460e-08,1.350710476799577009e-08,3.061439457496817340e-08,1.422509571073760082e-12,1.232900394562772960e-16
2.000000000000000000e+00,2.000000000000000000e+00,3.595950147428084165e-06,6.590714474441483617e-05,9.998868703842163086e-01,1.040823070092011804e-11,3.848213964374735951e-05,6.212985681486316025e-07,4.566040388453984633e-06,7.967625670346478728e-09,6.852070993934589183e-14,5.522182103950834531e-13
2.000000000000000000e+00,2.000000000000000000e+00,9.320590947936580051e-07,4.888550029136240482e-05,9.999498128890991211e-01,8.062651566352607713e-13,2.421392366613872582e-07,8.884372126871653563e-10,1.127290971680849907e-07,1.418992423563025795e-10,1.791444825531454503e-15,2.851832031430193842e-15
2.000000000000000000e+00,2.000000000000000000e+00,7.917742550489492714e-07,4.573385012918151915e-06,9.999940395355224609e-01,5.568098933317333632e-12,4.531197816959320335e-07,8.302771803414543683e-09,1.171797450183476030e-07,5.651521917116042459e-09,2.052387936251481859e-14,1.075749732348807441e-13
2.000000000000000000e+00,2.000000000000000000e+00,6.838660624453041237e-07,8.980651728052180260e-06,9.999890327453613281e-01,7.656492085304777984e-14,1.220624994857644197e-06,4.194355973652363900e-10,4.074799875297685503e-08,1.311871722364799098e-10,3.043622842940788085e-16,1.005512017592191882e-16
2.000000000000000000e+00,2.000000000000000000e+00,7.464121445082128048e-04,5.565942847169935703e-04,9.986500144004821777e-01,1.229248347556222143e-08,1.364786203339463100e-05,3.246157575631514192e-05,8.636883421786478721e-07,8.539823426190196187e-08,2.642394358876032356e-10,1.400266153028795202e-10
2.000000000000000000e+00,2.000000000000000000e+00,3.070280217798426747e-05,2.276308077853173018e-04,9.997391104698181152e-01,1.692913897954895219e-08,8.389151844312436879e-07,7.436949545081006363e-07,7.940925002003496047e-07,7.896802145523906802e-08,3.112493596191256984e-11,3.401684767201373916e-10
2.000000000000000000e+00,2.000000000000000000e+00,4.353057884145528078e-04,2.105635794578120112e-04,9.993517994880676270e-01,3.367174317148169393e-10,2.031118583545321599e-06,8.678133411876842729e-08,2.541680430567794247e-07,1.516649739130571106e-08,6.903769656646518982e-12,3.351247502159787617e-13
2.000000000000000000e+00,2.000000000000000000e+00,1.565484922139148694e-06,2.382978436799021438e-06,9.999936819076538086e-01,5.486418323098025615e-15,2.419339580228552222e-06,3.545052164148632112e-13,4.230008787686756477e-09,9.651121568587939237e-11,3.059572010116443530e-17,6.859918679827363207e-21
2.000000000000000000e+00,2.000000000000000000e+00,2.430559504773555091e-07,7.180055945354979485e-06,9.999910593032836914e-01,8.600392440385085276e-16,1.578847331984434277e-06,2.193828072764164583e-13,2.188350656240345415e-08,1.372858771109264353e-11,2.147216940761075617e-18,8.484785746217074663e-21
2.000000000000000000e+00,2.000000000000000000e+00,6.603845008612552192e-07,1.758232173187934677e-07,9.999946355819702148e-01,1.053511864876864601e-13,4.505967808654531837e-06,2.895222852693918325e-13,7.741135732430848293e-09,7.111623290256829932e-09,2.520082101456949707e-16,2.976918657649497138e-20
2.000000000000000000e+00,2.000000000000000000e+00,4.033879008602525573e-07,1.489200629293918610e-03,9.984291195869445801e-01,2.246818564533015206e-10,8.231294827965029981e-07,5.690981463857269773e-09,8.043347770581021905e-05,7.040008576097989135e-09,7.584711802849017359e-14,7.782140383494340341e-12
3.000000000000000000e+00,3.000000000000000000e+00,8.992235400739900797e-09,2.783882082439959049e-04,3.156237653456628323e-07,9.997032284736633301e-01,2.118145645045674957e-14,6.511655659124926387e-10,3.740155420928203966e-07,3.106779944417326078e-09,3.781530040214420296e-07,1.731459451548289508e-05
3.000000000000000000e+00,3.000000000000000000e+00,2.724345549154350010e-08,1.118280575610697269e-03,2.050382050811094814e-07,9.988798499107360840e-01,2.260283025199219531e-14,9.376689008577798745e-11,1.274198240253099357e-07,3.563882799983986160e-10,1.318349518442119006e-07,1.267454535991419107e-06
3.000000000000000000e+00,3.000000000000000000e+00,2.722153112699743360e-06,1.455934485420584679e-03,1.115321310862782411e-06,9.985357522964477539e-01,7.665318900451634221e-12,2.004873067562584765e-08,9.388343613636607188e-08,4.408970522007393811e-09,2.869124273274792358e-06,1.571670736666419543e-06
3.000000000000000000e+00,3.000000000000000000e+00,1.820725827883507009e-07,1.668014592723920941e-04,3.066134723894720082e-08,9.998315572738647461e-01,1.954976436811806106e-13,7.538788482364111587e-10,6.441215560926139005e-09,1.714941799679792211e-10,1.379240984533680603e-06,2.123860420866208187e-09
3.000000000000000000e+00,3.000000000000000000e+00,1.350270508737594355e-07,2.040535473497584462e-04,1.265220532786770491e-07,9.997953772544860840e-01,6.791062260062472045e-14,2.460245340785149892e-10,2.142417354633607829e-09,1.353627210320951235e-10,3.363983580584317679e-07,3.068667808747704839e-08
3.000000000000000000e+00,3.000000000000000000e+00,9.905159004119923338e-07,9.002281585708260536e-04,1.694052542688950780e-07,9.990972280502319336e-01,2.125253098506085792e-13,1.523977721795688467e-09,4.596062641581966091e-09,1.385475900672616945e-10,1.430364022780850064e-06,1.753526568393226626e-08
3.000000000000000000e+00,3.000000000000000000e+00,6.005693720112503797e-09,1.964640687219798565e-04,1.350495892893377459e-07,9.998030066490173340e-01,2.853197660299404588e-15,2.632432813398644100e-11,6.044721612141756850e-09,9.278189327943664466e-11,6.042959910246281652e-08,4.126236490265000612e-07
3.000000000000000000e+00,3.000000000000000000e+00,1.455883375456323847e-05,2.397784555796533823e-04,4.983056101082183886e-07,9.997189640998840332e-01,3.957126987197412404e-11,3.359977185368734354e-08,2.242936503193959652e-08,9.199673911552963546e-09,2.614319600979797542e-05,9.641599518772636657e-09
3.000000000000000000e+00,3.000000000000000000e+00,1.613876747796894051e-07,2.537674154154956341e-04,2.177805136227561889e-08,9.997457861900329590e-01,4.301177740795997240e-14,1.076050706871889417e-10,4.079161730619063064e-10,1.026425645866968495e-11,2.231495699334118399e-07,1.207572930539413392e-09
3.000000000000000000e+00,3.000000000000000000e+00,3.233745519537478685e-05,2.699900651350617409e-04,2.307424438185989857e-07,9.996639490127563477e-01,9.793425098658659067e-11,1.321294433864750317e-07,1.175535047082121309e-08,3.468908271742066063e-09,3.334274151711724699e-05,3.003762349962357803e-09
3.000000000000000000e+00,3.000000000000000000e+00,1.583335240695760149e-08,1.064889438566751778e-04,3.225784750426896608e-09,9.998933076858520508e-01,1.079881139784205028e-15,2.115397050236889065e-12,1.399869387075369787e-10,1.680107333638936051e-12,7.958264802709891228e-08,8.476251645017640612e-11
3.000000000000000000e+00,3.000000000000000000e+00,7.569353144276647072e-09,9.403356671100482345e-05,2.836946180195809575e-07,9.998717308044433594e-01,2.471221842339620806e-14,1.293681689551462455e-10,1.719946851608256111e-07,9.846421455961262836e-09,3.704679727434267988e-07,3.338486567372456193e-05
3.000000000000000000e+00,3.000000000000000000e+00,2.846653135435417425e-09,1.800293830456212163e-04,1.087927827825296845e-07,9.998190999031066895e-01,4.125050029611969024e-15,3.540504348031880966e-11,1.356281309483620134e-08,1.152806530790861927e-10,3.830095351986528840e-08,7.929678531581885181e-07
3.000000000000000000e+00,3.000000000000000000e+00,8.403872016060631722e-07,7.595634087920188904e-04,1.095249615445936797e-07,9.992389678955078125e-01,7.283639837096789194e-13,8.677127905087900217e-10,3.463447972862354618e-09,5.593083635124784792e-11,4.406685150115663419e-07,2.776003205084975889e-09
3.000000000000000000e+00,3.000000000000000000e+00,4.467390013473959698e-08,1.338736619800329208e-04,7.454487693792088976e-09,9.998658895492553711e-01,9.399757549741465795e-15,3.552271324314126844e-11,1.863260379320053062e-10,3.504688726729821013e-12,1.328692604829484480e-07,3.183071028978190498e-10
3.000000000000000000e+00,3.000000000000000000e+00,1.352830850009922870e-06,4.597644729074090719e-04,2.955650234071072191e-05,9.994966983795166016e-01,4.627439403881439262e-11,5.013034254375270393e-08,1.857435563579201698e-06,4.066632186550123151e-07,3.905476660293061286e-06,6.496901733044069260e-06
3.000000000000000000e+00,3.000000000000000000e+00,2.470001633780860573e-11,2.937081153504550457e-04,2.536991701163060497e-07,9.862725734710693359e-01,5.764582645957137363e-17,7.109412884787058573e-12,2.595824189484119415e-04,7.427006920579515281e-08,1.980909161147792474e-07,1.317373383790254593e-02
3.000000000000000000e+00,3.000000000000000000e+00,2.413107047516405146e-09,4.189900209894403815e-05,1.351185052733683278e-09,9.999574422836303711e-01,1.125551938690295224e-16,6.484509543908112406e-12,3.801756243149156944e-09,6.870756741328420958e-11,4.613054613855638308e-07,1.770689124214186450e-07
3.000000000000000000e+00,3.000000000000000000e+00,8.836064657735676064e-10,5.056889494881033897e-04,1.521129746606675326e-07,9.994835853576660156e-01,3.333425107327598301e-16,1.302287054236184183e-12,7.133104418244329281e-08,2.302221885353006314e-10,1.860178322488081903e-08,1.044696637109154835e-05
4.000000000000000000e+00,4.000000000000000000e+00,9.129498721449635923e-07,8.307572091728089581e-15,1.527219501440413296e-05,1.097938850725442857e-18,9.999836683273315430e-01,5.276501349564532983e-13,3.581501198043901546e-12,9.075204587816187995e-08,5.006507348754749790e-17,1.078216927077051533e-30
4.000000000000000000e+00,4.000000000000000000e+00,3.397925756871700287e-04,1.328372524825316425e-12,6.938755632290849462e-06,6.264024373649304837e-17,9.996532201766967773e-01,8.532183884109659222e-14,6.952156406982157311e-13,4.983516710410640371e-09,2.377657693601316173e-15,8.357222931450735107e-32
4.000000000000000000e+00,4.000000000000000000e+00,1.357454584649531171e-05,4.694418465067684565e-12,3.011048538610339165e-04,2.515941963229448297e-14,9.996579885482788086e-01,4.975745326873948216e-08,8.297449838323700533e-09,2.722221506701316684e-05,6.875926694335787737e-13,3.620219766530114378e-22
4.000000000000000000e+00,4.000000000000000000e+00,4.265039751771837473e-05,1.810828917370166380e-11,7.017381489276885986e-03,2.384280178347776558e-14,9.929357171058654785e-01,1.402818416984530359e-09,3.406320225884940101e-10,4.241595888743177056e-06,7.900257325502840766e-14,1.302900657091662137e-23
4.000000000000000000e+00,4.000000000000000000e+00,1.220036996528506279e-03,4.916105744712240266e-09,2.752299886196851730e-03,1.194902649048756871e-10,9.956566095352172852e-01,3.645431206678040326e-06,5.175529622647445649e-07,3.668447316158562899e-04,1.164861429536756532e-09,9.977353286941113451e-18
4.000000000000000000e+00,4.000000000000000000e+00,1.058630732586607337e-05,9.663055910991147357e-10,6.668956484645605087e-04,2.918386290007984885e-14,9.993219375610351562e-01,6.378970268672290445e-12,4.951572307732021727e-08,5.395122570917010307e-07,7.963707208328944798e-15,3.842601028329892691e-24
4.000000000000000000e+00,4.000000000000000000e+00,7.449519762303680182e-05,3.953842531156936957e-10,4.763090983033180237e-04,1.209677150115773259e-11,9.993498921394348145e-01,4.838767253545483982e-08,2.449313001307018567e-07,9.908827632898464799e-05,2.662768963657136112e-11,4.943452029819383119e-20
4.000000000000000000e+00,4.000000000000000000e+00,1.553614711156114936e-04,4.419024035584584453e-10,2.850554483302403241e-05,1.070960377672069974e-12,9.998133778572082520e-01,5.115270429456586498e-09,4.245023532689629064e-08,2.640235607032082044e-06,5.495364580054840076e-12,1.766837896496681060e-22
4.000000000000000000e+00,4.000000000000000000e+00,4.089127287443261594e-06,1.607905995848479819e-11,4.259115667082369328e-05,9.752811470068898855e-16,9.999531507492065430e-01,3.070996365192590893e-12,2.094520556994439175e-09,1.479476736676588189e-07,1.791423437949536332e-15,1.322594641081024232e-26
4.000000000000000000e+00,4.000000000000000000e+00,1.074789634003536776e-05,2.190363168619313683e-11,6.083508196752518415e-05,5.569263651053653341e-14,9.999257326126098633e-01,6.322887768916984896e-10,9.928330158004428085e-09,2.568456011431408115e-06,1.708903065713793246e-13,5.353379313493956019e-24
4.000000000000000000e+00,4.000000000000000000e+00,9.875087926047854125e-06,1.051746467695124920e-10,2.669345994945615530e-04,1.371497706392386592e-14,9.997217059135437012e-01,4.476692280763749920e-11,1.628782619889079797e-08,1.395066306031367276e-06,1.954100774150934611e-14,6.489646672765249213e-24
4.000000000000000000e+00,4.000000000000000000e+00,2.825373940140707418e-06,1.891947536136751040e-11,1.331939711235463619e-04,5.742194109323328112e-16,9.998636245727539062e-01,1.950470167322304604e-12,3.722317787335782668e-09,3.758896696126612369e-07,9.590135616175158272e-16,5.488374639666002241e-26
4.000000000000000000e+00,4.000000000000000000e+00,5.676384944308665581e-07,6.814282482465322532e-14,3.499014928820542991e-05,7.121297155142521616e-18,9.999643564224243164e-01,6.806670705588116488e-14,2.845369946602449573e-11,1.366627913057527621e-07,3.256677238687009262e-17,9.529473529121815529e-30
4.000000000000000000e+00,4.000000000000000000e+00,3.921110419469187036e-06,5.020419843737577992e-14,7.671954517718404531e-05,3.092042819626090121e-17,9.999190568923950195e-01,2.407185507782155787e-13,3.894251674602111635e-12,2.424624483410298126e-07,2.411818585303641309e-16,7.760779966049722432e-30
4.000000000000000000e+00,4.000000000000000000e+00,1.059517060753023543e-07,2.885914307887101939e-16,2.533856240916065872e-05,1.277049985161320987e-17,9.999706745147705078e-01,4.126093564038590955e-11,4.685213588623282632e-12,3.933083917218027636e-06,3.416248518305715822e-16,1.532016002113690302e-28
4.000000000000000000e+00,4.000000000000000000e+00,1.932848863361869007e-05,2.077770030681214131e-12,3.718316147569566965e-04,3.783045230564994685e-15,9.996082186698913574e-01,4.454771621031916595e-11,3.198721842956331329e-11,6.069947176001733169e-07,8.278958471736892061e-15,2.338677685587215429e-26
4.000000000000000000e+00,4.000000000000000000e+00,1.031729084388643969e-06,1.993541372561843938e-13,2.310377567482646555e-05,9.775597318094529577e-18,9.999759197235107422e-01,1.599574829145786192e-13,6.431834231879207664e-12,8.043448573857858719e-09,2.584276015376943956e-17,7.719437547612658383e-31
4.000000000000000000e+00,4.000000000000000000e+00,2.171788364648818970e-04,3.562081532515470883e-11,1.958334614755585790e-04,8.467493199659781311e-13,9.995720982551574707e-01,2.780537800006754878e-09,2.277478650114517222e-09,1.495066499046515673e-05,5.498357845412638056e-12,3.327076403577344849e-23
4.000000000000000000e+00,4.000000000000000000e+00,1.739470917527796701e-06,2.537299560181286578e-14,3.086701690335758030e-05,9.775138729162930178e-17,9.999666213989257812e-01,1.856556575141610210e-12,1.369221663133357580e-11,6.871188134027761407e-07,9.025298048045732498e-16,3.108218915868010767e-29
4.000000000000000000e+00,4.000000000000000000e+00,7.344936875597340986e-06,2.324548973448026246e-12,1.071062870323657990e-04,1.746264432232044945e-16,9.998850822448730469e-01,4.768279412807607809e-13,3.579683771626207545e-10,4.697270696851774119e-07,1.162300833683837468e-15,5.003236661497548529e-28
4.000000000000000000e+00,4.000000000000000000e+00,1.806872376164392335e-07,1.535729876600555599e-12,4.749458166770637035e-04,7.658843319643462302e-20,9.995248317718505859e-01,1.185140541093512742e-17,7.891302888918261260e-11,5.795096846838987403e-09,5.559978497806137934e-20,5.122038472845571313e-33
4.000000000000000000e+00,4.000000000000000000e+00,1.146084738223862587e-08,1.697342460312499790e-18,1.126024653785862029e-04,3.741131115424205917e-20,9.998867511749267578e-01,5.118473055338093602e-14,1.068817428361229852e-14,6.218368184818245936e-07,5.052000938276670913e-19,4.508522991896464489e-33
5.000000000000000000e+00,5.000000000000000000e+00,2.693029273359570652e-05,3.773965033815329662e-07,4.083858584635891020e-06,5.029518206356442533e-07,1.511051692659748369e-07,9.999637603759765625e-01,2.673218659765552729e-07,1.874896895515121287e-07,1.780196726031135768e-06,1.866826210061844904e-06
5.000000000000000000e+00,5.000000000000000000e+00,5.401422095019370317e-05,9.069415796147950459e-07,3.958740762755041942e-06,1.744688006510841660e-06,1.391137089967742213e-07,9.999306201934814453e-01,3.095847205258905888e-07,2.046312062020660960e-07,5.574850547418463975e-06,2.584986759757157415e-06
